text,label
دوربین شاید لحاظ زو ۱۲۰۰ میلی باشد خیلی آرزو هس ول لحاظ دیافراگ خوب نیس رده دوربین پاناسونیک دیافراگ ۲ ٫ ۸ ثاب تما کانون ..,0
من ۵ روز پ تبل رو خرید .,1
تن ایراد به می‌گیر من بسیار مه هس عد نصب سیم‌کار استفاده اینترن اونه من تمایل دار جا مختلف امک لاین بودن برخوردار با فقط وا فا نمیشه .,0
مقایسه دو سیمکارته Glaxy S DUOS ظاهر بسیار زیبا کاملا مشابه S III داره بسیار طراح اینگوش ال‌ج ضعیف عمل شده .,0
بالا کانن عاد استفاده رزولوشن معمولا ندارد .,0
تن عیب داره ، به صفحه کلید نور پس‌زمینه می‌دا .,0
لاز توضیح قیم دستبند نایک برابر قیم مدل ipod می‌باشد .,1
خیل وقته منتظر گوش به One x SIII بود .,1
البته نه کامپکت سوپرزو شبیه دوربین SX ۲۶۰ HS .,1
صفحه اصل ، ۵ آیکون دف تلفن ، تماس ، نو بوک ، پیام برنامه قرار دارند .,1
یک‌راس سراغ ویژگی می‌رو .,1
دوس بهتون اطمین مید NIKON مراتب حرفه‌ای ، قوی خلاصه فوق‌العاده CANON .,1
کانن تصم گرفته سقف حساس ۱۶۰۰ قرار دهد وضع خراب نشود .,1
متاسفانه صفحه نما کاملا براق بوده ضمن روشنا نیز ک .,0
ضمن نقل حمل ، گوش نمی‌تو رو جیب شلوار جین حساب کرد .,0
این باتر ضعیفه !,0
من حدود ۲ ماهه دیج کالا خرید خیل خوبه بلندگو عالیه وقت هندزفر رو بزار تو گو حت اگه صدا ک باشه هیچ صدا رو بیرون نمی‌شنو فقط دوربین زو نداره اونو برنامه camerazoom میشه حل کرد,2
دوربین سنسور تصویر ۱ / ۴ ٫ ۸۵ اینچ HD CMOS همراه شده_اس توانا عکاس رزولوشن ۳ ٫ ۲۸ مگاپیکسل فراه می‌کند .,1
قدر ک باطر نسب ال سی‌د ۵ اینچ قدر پرداز مطمئنا مصرف معمول حدود ۱ روز دوا میاره ۲.,0
خیل بده آد خود رو اختیار محدود . کنه,0
صورت جدید میان‌افزار درایو LG ورژن ۲ ٫ ۴ می‌باشد .,1
نظر من ipad بهتره .,2
چیز مورد گوشی دارا سیستم‌عامل ویندوز ۷ نیز مشاهده نموده_بود .,1
پس حت ٪ ۵۰ شبیه من هستین تو خرید موجود ( بله موجود ) شگفت‌انگیز شک نکنین .,2
اپتیموس بلک . بهتره خیل,0
می‌خواس ببین واقع داره حرف اگه ۳ چراغ بشه اینطور اونطور میشه !,1
شاید مقابل دارندگ ps ۳ شرمنده !,0
ماهه دوربینو خرید باید قیم خرید از راض یه ماهه رو ابتدا نکته منف - شارژ باتر نداره ( البته مرور ز میز کارا باتری دستتون میاد ول خوب به نیس مشکلو میشه باتر زاپاس حل این هزینه برداره ) ۲ - رو باتری دوربین هس نمیشه حساب کرد ( بعد یه بار استفاده شارژ نمیشه البته اینو بایه نفر دیگه دا اون همینو گف ) ۳ - عکس خوب انداختن باید زیاد با کار کنید تنظیم کنید نیاز اطلاع عکاس داره افراد تنظ ندارن خوب نیس .۴ فوکوس کنده مخصوصا فیلم‌بردار خیل حس ۵ بنظر فرم ویدئو حج خیل بالا داره خیل زود ممور پر میکنه - صدا موتور موقع زو کردن فیلمبردار زیاده ( زیاد بدرد نمیخوره ول فیل گرفتن ساده نیس مثب :۱ - زو رزولوشن بالا شکیل حرفه ا توجه رو خریدتون نگه میداره ۲ - نسبتا خوب داره مختلف عکاس تنظ محدود شا دیافراگ ..,0
گوشه جدید سامسونگ هم شبیه همه !,1
نمایشگر چشم الکترونیک دلیل اینکه نسب مدل پیشین پیشرفت نداشته‌اند چند راض نیست .,0
فعلا یکه‌تاز ..,2
البته ایپد ۴ G دارد بدرد ما نمی‌خورد اپدیت داره واسه سیستم‌عامل اپل ارائه میشه شما دوباره لذ واقع خواهید_برد .,1
بالاخره گوش بعد چند ماه وارد ایر !,1
انتظار می‌رف وجود پردازنده تک هسته ، شارژده باتر Fonepad بسیار ب Nexus ۷ باشد ول عمل این‌طور نبود هر دو تبل عملکرد ک ب یکسان ارائه دادند .,0
دوربین ۸ مگاپیکسل سنسور بسیار پیشرفتهBackside Illuminated CMOS دیافراگ f / ۲ ٫ ۴ همانند دوربین آیفون ۴ S عملکرد بسیار خوب دارد .,2
من زیاد نمی‌پسند البته نظر شخصیه دیدگاه تخصص نداره بخوا زمان گوش بخر گوش اولو سو چهار من خواهد_بود خیل امکانات درد من نمیخوره پس یه کاربر معمول گوشی اندروید قیم هس بسیار کار امد تره .,0
بنابراین ، مایکروساف کاربر راح نموده نوید تایپ صفحه‌کلید رو تبل کاربر داده_اس .,2
زود لنز لک وخ می‌افته,0
عنو مثال نیاز دستگاه پرین ، اسکنر ، فکس کپ داشته_باشید ، مجبورید هر چهار دستگاه جداگانه تهیه کنید ؟,1
سوییچ زو دقیقا زیر انگ حلقه دس راست قرار می‌گیرد .,1
قیمتشون بالاس .,0
نگاه نخس ؛ قالب‌بند SX ۲۳۰ HS نظر خیل شبیه دوربین مدل پیشین یعن SX ۲۱۰ IS می‌باشد .,1
من از راض ، خدا از راض باشه .,2
واقع ، بدون بزرگنما بگ ایراد اینه نمیشه از ایراد گرف گوش تما معناس .,2
نظر من توجه قیمت اینکه ۲ س کارتس شیک به گوش م رقیب مشابهشه .,2
"مطمئننا شما می‌توانید مانند Mail, iPod چند برنامه iPhone صور همز کنید ول اجرا همز برنامه دیگر مدل امکان‌پذیر نبود .",0
نظر امک صرفه نیس,0
دیروز دوربینو دیج کالا خرید ، شب فقط دا با کار می‌کرد همه جوره امتحان کرد ، باید بگ بسیار خرید راض هس کیف دوربین فوق‌العاده قبل دل چرکین دا می‌خرید فکر می‌کرد پا کانن نرسه !,2
کل نسب قیمت امکانات کمه,0
دوربین فیلمبردار JVC GZ-MG ۳۳۵ ، دوربین هارددیسک ( HDD ) تصاویر فیلم شما رو هارد دیسک ۳۰ گیگابایت ذخیره می‌کند .,1
پنل کنترل خیل ساده فقط دو نمایشگر LED کنار دکمه بالا پایین ، Start Stop ، دکمه Setup ، دکمه Dark / Light tone دکمه Copy Size قرار گرفته_اس .,1
همین دلیل نگه‌داشتن حت دس بسیار راح لذت‌بخ .,2
M ۵۰۰ مجهز لنز توانا زو ۱۰ برابر .,2
همانطور گفت ، رو نوت‌بوک فن‌آور Video Magic Image Enhancement استفاده‌شده .,1
"همانند ب دوربین Bridge پیشرفته ، رو یک پیچ تنظیم وجود دارد طریق می‌توانید مود عکاس اتوماتیک مود عکاس حرفه P,A,S,M انتخاب کنید .",1
"سلا من چند روز هس یک خریدم,مشکل شناسا wifiو نصبgprs",0
حال اول سختی خاص خود دارد ، حال دو باعث می‌گردد همه کسان نزدیک شما قرار دارند کل مکالمه شما بشنوند .,1
۱۱۲ گر گوش سطح فوق‌العاده .,2
قسم بالا دوربین بنگر ، طرز شگف آور شاهد حذف شدن پیچ تنظ مود عکاس رو بدنه هست .,1
سا رایتل تو لیس نیس .,0
ما چیپس A ۵ اپل آیپد ۳ دیده_بود طبق پنجمارک چیپس چهار برابر چیپس تگرا ۳ بکار برده شده ONE X قوی .,2
سریع داغ میکنه وقتیکه ۱۷ دقیقه حرف زد داغ شده_بود صور داغیشو تاحدود رو طوریکه حس می‌کرد !,0
کل بی‌شک one x plus میتونه یه گوشیه جالب جذاب کاربرا باشه .,2
کمینه سرع شا دوربین ۸ ثانیه می‌تواند کم عکاس شب ک باشد .,0
. هندزفر رو بندازید اصلا بدرد نمیخوره کیف آهنگ هندزفر دیگه بد نیس,0
سامسونگ بهبود قابل توجه مدل ایجاد کرده_اس ول بعض موارد ، تبل پله عقب رفته_اس .,0
کوچک‌ساز DSLR کار چند ساده نیس .,0
شک نکنین گوش کل گوش  سامسونگ ال زده بهتره .,2
دوس عزیز مورد راحت سیم‌کار نانو نیس .,0
LiDE ۱۰۰ LiDE ۲۰۰ نظر فناور تشابه زیاد دارند LiDE ۷۰۰ توجه قیم فناوری بیشتر ارایه می‌دهد .,1
تس Google V ۸ نیز آیفون ۵ مک اول اختصاص داد بعد One X آیفون ۴ S مکان بعد اختصاص دادند .,1
بازی XBOXجه اجرا رو ۳۶۰ احتیاج آپد پچ شدن دارند تن دسته بازی توسط مایکروساف مشخص شده‌اند قادر اجرا شدن می‌باشند .,1
اینکه محصول گوش کمپان ال‌ج ، واقع بی‌شباه تبل نیس قابلیت خوب سخ افزار نرم‌افزار ، می‌تواند بین گوشی بازار مطرح نماید .,2
پس همه کار می‌آید !,2
دکمه پاور ه دکمه روشن خامو قسم پشت دوربین انتقال‌یافته .,1
نقطه تاریک گوش ، نداشتن فلا دوربین .,0
باید بگ خرید کردن دیج کالا تجربه فوق‌العاده جدید خوبیه همه توصیه می‌کن .,2
خوشبختانه باتر لیتیوم HS ۹۰۰ می‌تواند خارج دوربین شارژ شود نیاز نیز هنگا شارژ شدن درون دوربین باق بماند .,2
امک بسیار کم داره نسب خارج ایر .,0
بعلاوه باز انتخاب مود فیلم‌بردار جایگاه سو سوییچ پاور قرار گرفته_اس .,1
ضمن دوربین توانا ضبط ویدیو ۷۲۰ p HD سرع ۳۰ فر ثانیه فرم Motion JPEG H .۲۶۴ دارد .,2
نمایشگر دوربین ۳ اینچ چرخنده نیس فعلا هیچ دوربین DSLR فول فر نمایشگر چرخنده نداشته_باش .,0
دوربین حت قطب نما دیجیتال داخل دارد شما می‌گوید عکس شما چه جهت گرفته‌شده !,1
اپل باریک گوشیه جهانه ضخیم قسم رو نظر میگیرن سایر گوشی مثل RAZR XT ۹۱۰ .,2
گوش مناسب ، خوب کارا .,2
برخورد من شاید چند لحظه ب نبود ول تو همین چند دقیقه فول اچ د مناسب بسته استفاده ول تو اچ د به نر تره : زو کامل بلا سه پایه استفاده بشه بد نیس صفحه نما بی‌کیف فقط درد کادر بند .,0
